,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
186,26.723000000000003,28.441999999999997,37.506,11.607000000000001,22.42,22.217,16.602,13.702,15.249,-1.8719999999999999,-2.238,10.01,8.199,0.885,8.006,-34.363,-2.736,1.577,-8.525,-15.513,-6.348,-10.305,-16.988,-12.857999999999999,-23.234,-10.712,-11.739,-17.517,-30.131,-23.794,-13.224,40.049,18.921,10.559000000000001,8.443,5.117,35.217,8.809,21.81,7.08,8.169,0.6709999999999999,-3.215,2.8280000000000003,16.5,-6.1339999999999995,-6.989,22.491,-8.85,-6.358,-9.776,-17.649,-0.753,3.8760000000000003,-17.334,-16.408,10.264000000000001,-17.354,-24.261,-10.162,-16.51,-6.734,17.405,17.192
187,29.165,29.419,39.459,10.63,23.885,22.705,17.578,12.725999999999999,16.713,-2.8480000000000003,-0.285,9.033,8.687000000000001,0.397,9.471,-31.921,-1.272,0.11199999999999999,-7.06,-16.49,-5.371,-9.816,-15.523,-12.37,-22.746,-11.2,-9.298,-16.052,-29.154,-22.816999999999997,-11.759,42.49100000000001,20.874000000000002,11.047,9.42,4.14,37.659,7.832999999999999,22.785999999999998,5.615,9.633,-0.305,-1.75,2.34,17.476,-6.622000000000001,-4.547,22.98,-7.385,-6.846,-7.8229999999999995,-17.649,-0.264,2.8989999999999996,-15.380999999999998,-16.408,10.752,-16.378,-23.285,-9.674,-15.533,-6.734,19.847,19.145
188,29.653000000000002,29.419,39.459,8.677,23.885,21.729,16.602,10.773,16.713,-5.778,0.6920000000000001,7.08,8.687000000000001,-1.068,11.424000000000001,-30.945,-0.295,-1.3530000000000002,-5.107,-16.49,-4.395,-9.328,-13.57,-11.392999999999999,-21.281,-11.2,-7.345,-14.099,-27.201,-21.351999999999997,-9.806000000000001,42.979,21.362,10.071,7.955,1.699,37.659,5.88,22.785999999999998,2.6860000000000004,10.122,-1.77,-1.261,0.387,16.988,-6.622000000000001,-3.082,22.491,-5.92,-6.358,-5.87,-16.184,0.22399999999999998,1.923,-12.939,-15.432,9.776,-14.425,-21.331999999999997,-8.209,-14.069,-5.757999999999999,20.823,20.61
189,28.188000000000002,27.954,37.994,6.724,22.42,20.264,14.648,7.843,14.76,-7.731,0.203,5.127000000000001,7.711,-1.068,11.912,-30.456999999999997,0.193,-2.33,-4.13,-15.025,-2.93,-8.352,-11.617,-9.927999999999999,-19.328,-10.222999999999999,-6.367999999999999,-11.658,-24.76,-19.399,-7.853,42.49100000000001,19.897000000000002,8.118,4.537,-0.743,37.17,3.927,21.322,1.2209999999999999,9.633,-2.747,-1.261,-2.543,15.035,-5.646,-2.594,20.538,-4.944,-4.893,-4.893,-14.231,0.7120000000000001,1.4340000000000002,-11.475,-13.479000000000001,8.799,-11.982999999999999,-18.89,-6.744,-12.115,-4.781000000000001,20.335,20.121
190,26.235,26.489,36.53,6.236000000000001,19.979,18.311,12.695,6.377999999999999,12.807,-8.219,-1.261,4.15,5.757999999999999,0.397,11.424000000000001,-30.945,-0.295,-1.841,-4.13,-12.583,-1.953,-7.375,-10.64,-8.464,-17.375,-7.782,-5.391,-9.705,-22.319000000000003,-17.445999999999998,-6.388,41.513999999999996,16.968,6.165,1.607,-2.696,36.194,4.415,19.857,0.244,8.169,-1.77,-1.75,-4.496,13.082,-3.693,-2.594,18.585,-4.944,-2.94,-4.405,-11.79,1.2,1.4340000000000002,-10.498,-10.549000000000001,6.846,-9.542,-16.449,-4.303,-11.139000000000001,-3.805,19.847,19.633
191,25.258000000000003,25.513,37.506,6.236000000000001,18.514,16.846,10.742,5.89,10.854000000000001,-6.266,-2.238,3.662,4.781000000000001,3.326,10.447000000000001,-31.433000000000003,-0.7829999999999999,0.11199999999999999,-4.13,-9.165,-1.953,-5.422000000000001,-9.664,-6.51,-16.398,-5.341,-5.391,-8.24,-21.342,-15.981,-5.412000000000001,42.001999999999995,15.015,5.188,0.631,-2.207,36.681999999999995,5.88,18.88,1.2209999999999999,7.192,0.183,-1.75,-5.473,11.129000000000001,-1.251,-2.594,17.12,-4.944,-0.987,-3.9160000000000004,-9.837,0.7120000000000001,1.923,-9.521,-8.107999999999999,5.87,-8.077,-14.984000000000002,-3.326,-11.139000000000001,-3.3160000000000003,19.847,19.633
192,25.258000000000003,25.513,38.971,6.724,18.026,16.846,10.254000000000001,6.8660000000000005,10.366,-4.313,-2.238,4.15,4.293,6.256,10.447000000000001,-31.433000000000003,-0.7829999999999999,1.088,-4.13,-7.7010000000000005,-1.465,-4.445,-10.152000000000001,-6.022,-16.398,-3.8760000000000003,-4.9030000000000005,-8.24,-21.342,-15.493,-4.9239999999999995,42.979,15.015,4.7,1.607,-1.2309999999999999,37.659,8.321,18.392,2.6860000000000004,6.215,2.625,-1.261,-4.985,11.129000000000001,-0.275,-1.617,17.12,-4.944,-0.498,-2.94,-9.349,0.22399999999999998,2.8989999999999996,-9.521,-7.131,5.381,-8.077,-14.495999999999999,-2.838,-11.139000000000001,-3.3160000000000003,20.823,21.098000000000003
193,26.235,26.000999999999998,40.436,7.212000000000001,19.002,17.334,10.254000000000001,7.843,10.366,-2.36,-1.75,5.615,3.805,7.233,11.424000000000001,-30.945,-0.7829999999999999,2.553,-3.642,-7.7010000000000005,-1.953,-3.957,-10.152000000000001,-5.534,-17.375,-3.8760000000000003,-4.415,-8.728,-22.319000000000003,-15.981,-5.412000000000001,43.955,17.456,5.188,3.56,0.23399999999999999,38.635,9.786,17.904,4.15,6.215,3.6010000000000004,-0.285,-4.008,11.129000000000001,-0.275,-0.153,17.609,-4.456,-1.475,-2.452,-9.837,0.22399999999999998,3.8760000000000003,-9.033,-7.619,5.87,-9.054,-15.472000000000001,-3.326,-11.139000000000001,-3.3160000000000003,22.288,22.074
194,26.723000000000003,26.000999999999998,40.436,8.677,19.491,18.311,10.742,9.308,10.854000000000001,-1.8719999999999999,-1.261,6.5920000000000005,4.293,6.256,12.4,-30.456999999999997,-0.295,3.042,-3.153,-8.677,-1.953,-4.445,-10.64,-6.999,-18.84,-4.852,-3.438,-10.193,-23.783,-16.958,-5.9,43.955,19.897000000000002,6.165,4.0489999999999995,1.699,39.611999999999995,9.786,17.904,5.127000000000001,6.215,3.113,0.6920000000000001,-3.031,11.617,-0.275,1.3119999999999998,18.097,-3.967,-2.452,-2.94,-10.812999999999999,-0.264,4.364,-9.033,-9.084,6.358,-10.517999999999999,-16.937,-4.791,-11.627,-3.805,22.776,22.563000000000002
195,26.235,26.489,38.971,9.654,19.491,18.799,11.719000000000001,10.284,11.831,-1.8719999999999999,-0.773,7.568,4.781000000000001,4.303,13.865,-30.456999999999997,0.193,3.042,-3.153,-10.142000000000001,-2.441,-5.422000000000001,-11.129000000000001,-8.464,-19.816,-6.317,-3.438,-11.658,-25.248,-18.422,-6.877000000000001,43.955,20.874000000000002,7.141,4.0489999999999995,2.675,39.611999999999995,8.809,18.392,6.104,6.704,2.136,1.18,-2.055,11.617,-1.251,1.3119999999999998,18.585,-3.967,-3.428,-3.428,-11.79,-0.264,4.364,-9.033,-11.037,6.846,-11.982999999999999,-18.402,-5.768,-12.604000000000001,-4.293,22.288,22.074
196,25.747,26.978,37.506,11.119000000000002,19.491,19.775,12.695,11.749,11.831,-1.8719999999999999,-0.773,8.057,4.781000000000001,2.35,15.33,-30.456999999999997,0.193,2.553,-3.642,-11.607000000000001,-2.93,-6.399,-12.105,-9.44,-20.793000000000003,-7.294,-3.927,-13.123,-26.225,-19.399,-7.853,43.955,20.874000000000002,8.606,4.0489999999999995,4.14,39.611999999999995,7.832999999999999,19.368,6.5920000000000005,7.68,1.16,0.6920000000000001,-1.078,12.105,-1.74,0.8240000000000001,19.073,-4.456,-4.405,-4.893,-12.277999999999999,-0.264,3.8760000000000003,-9.521,-12.502,7.8229999999999995,-12.96,-18.89,-6.744,-13.58,-4.781000000000001,21.311,20.61
197,26.235,28.441999999999997,38.483000000000004,12.583,19.979,20.752,14.16,13.214,13.295,-1.8719999999999999,0.6920000000000001,8.545,6.246,1.8619999999999999,16.307000000000002,-30.945,0.682,2.065,-4.13,-12.583,-3.418,-6.8870000000000005,-13.082,-10.417,-21.281,-7.782,-4.415,-13.123,-27.201,-19.887,-7.853,44.931999999999995,20.386,10.071,5.025,5.117,40.1,7.832999999999999,21.322,7.08,9.145,0.6709999999999999,0.6920000000000001,0.387,13.57,-2.228,-0.6409999999999999,20.538,-5.432,-4.405,-5.87,-13.255,0.22399999999999998,3.8760000000000003,-10.01,-12.99,8.311,-13.448,-18.89,-7.721,-14.557,-5.269,20.823,20.61
198,28.676,30.884,41.901,14.048,22.42,23.193,16.602,14.679,15.737,-1.383,2.645,9.033,7.711,2.35,16.795,-29.968000000000004,1.17,1.577,-5.107,-13.072000000000001,-3.906,-7.375,-14.058,-11.392999999999999,-21.769000000000002,-8.27,-4.9030000000000005,-13.610999999999999,-27.201,-19.887,-7.853,47.373000000000005,20.874000000000002,12.024000000000001,8.443,6.093,41.565,8.809,23.763,7.08,11.097999999999999,0.6709999999999999,0.203,1.851,16.012,-3.2039999999999997,-1.617,22.491,-6.409,-4.893,-6.358,-14.231,0.7120000000000001,3.387,-10.498,-13.479000000000001,9.288,-13.448,-18.89,-7.721,-15.533,-5.757999999999999,22.288,22.074
199,32.583,33.813,46.783,15.025,25.838,25.146,18.555,15.655999999999999,18.178,-0.40700000000000003,4.598,9.521,9.176,3.326,16.795,-28.015,1.17,1.088,-6.082999999999999,-13.072000000000001,-4.395,-7.8629999999999995,-15.035,-11.392999999999999,-21.769000000000002,-8.27,-4.9030000000000005,-13.123,-27.201,-19.887,-7.365,50.303000000000004,22.826999999999998,13.489,11.373,7.07,44.006,9.786,25.715999999999998,7.568,12.562999999999999,0.6709999999999999,0.203,2.8280000000000003,18.453,-3.693,-1.617,24.933000000000003,-6.897,-5.381,-6.358,-14.231,0.7120000000000001,3.387,-10.498,-12.99,10.264000000000001,-13.448,-17.914,-8.209,-16.022000000000002,-6.246,25.218000000000004,25.004
200,35.512,35.766999999999996,50.201,16.000999999999998,28.768,27.1,20.02,16.632,20.62,0.081,5.575,10.01,10.152000000000001,3.815,14.842,-25.574,0.682,1.088,-6.571000000000001,-11.119000000000002,-4.883,-8.352,-15.523,-10.905,-22.256999999999998,-8.27,-5.391,-12.634,-26.713,-19.399,-6.877000000000001,52.256,25.269000000000002,14.954,13.325999999999999,7.558,45.471000000000004,10.763,27.669,7.568,13.050999999999998,0.6709999999999999,0.203,3.805,20.894000000000002,-2.716,-2.106,27.374000000000002,-7.385,-5.381,-6.358,-13.743,0.22399999999999998,3.387,-10.01,-12.502,11.241,-12.96,-16.937,-7.721,-16.022000000000002,-6.734,27.659000000000002,27.445
201,37.465,36.255,51.178000000000004,16.49,29.744,28.076,20.02,16.632,21.596,0.081,5.086,10.01,10.152000000000001,4.303,12.4,-23.621,-0.295,1.088,-7.06,-8.677,-5.371,-7.8629999999999995,-15.523,-10.417,-21.769000000000002,-6.317,-5.391,-12.634,-26.225,-18.910999999999998,-6.388,53.233000000000004,26.245,15.442,12.838,8.046,45.471000000000004,11.251,28.158,7.568,12.562999999999999,1.16,-0.773,3.805,21.383000000000003,-1.251,-2.594,27.863000000000003,-7.874,-4.893,-6.358,-12.277999999999999,-0.264,3.387,-10.01,-11.525,11.729000000000001,-11.982999999999999,-15.960999999999999,-7.233,-15.533,-6.734,29.124000000000002,28.91
202,36.001,35.766999999999996,48.248000000000005,16.49,28.768,27.588,19.531,16.144000000000002,20.62,0.081,3.133,10.01,9.664,4.791,9.959,-23.621,-0.7829999999999999,1.577,-7.547999999999999,-6.236000000000001,-4.883,-7.8629999999999995,-15.035,-9.44,-21.281,-4.852,-4.9030000000000005,-11.169,-25.248,-17.934,-5.9,53.721000000000004,24.78,15.442,10.885,7.558,43.518,11.251,27.669,7.08,11.587,1.6480000000000001,-1.75,3.3160000000000003,20.406,0.7020000000000001,-3.082,27.374000000000002,-7.874,-4.405,-6.358,-10.325,-0.753,3.387,-9.521,-10.549000000000001,11.241,-11.495,-14.495999999999999,-6.744,-15.045,-6.246,28.636,27.934
203,33.559,33.813,43.854,16.000999999999998,25.838,26.611,18.555,15.655999999999999,18.667,-0.40700000000000003,0.6920000000000001,10.01,8.687000000000001,5.28,9.471,-25.085,-1.272,1.577,-7.547999999999999,-4.771,-4.395,-6.8870000000000005,-14.058,-7.975,-20.793000000000003,-3.387,-4.9030000000000005,-10.193,-24.272,-16.958,-5.412000000000001,53.233000000000004,22.826999999999998,14.954,7.955,7.07,41.565,11.251,26.204,7.08,9.633,2.136,-3.215,2.34,18.453,2.167,-3.571,24.933000000000003,-7.385,-3.9160000000000004,-6.358,-9.349,-0.264,3.387,-9.521,-9.572000000000001,10.752,-10.517999999999999,-14.008,-6.256,-14.069,-5.757999999999999,26.194000000000003,25.491999999999997
204,30.141,32.349000000000004,39.459,15.025,23.397,24.658,17.09,15.167,16.713,-0.895,-0.773,9.033,7.222,5.768,10.447000000000001,-28.503,-1.272,1.577,-7.06,-4.771,-3.418,-6.399,-13.57,-7.487,-20.304000000000002,-2.8989999999999996,-4.9030000000000005,-9.705,-23.783,-16.469,-4.9239999999999995,50.791000000000004,20.874000000000002,13.977,6.002000000000001,6.093,39.611999999999995,11.739,24.250999999999998,6.5920000000000005,9.145,2.625,-3.7030000000000003,1.3630000000000002,16.988,2.655,-3.571,23.468000000000004,-6.409,-3.428,-5.381,-9.349,0.22399999999999998,3.387,-9.033,-9.572000000000001,9.776,-9.542,-13.519,-5.768,-13.58,-4.781000000000001,22.776,22.563000000000002
205,28.188000000000002,30.884,37.506,15.513,21.932,23.193,16.113,14.679,15.249,-1.383,-1.75,8.545,6.734,6.744,12.889000000000001,-30.945,-1.272,1.088,-6.571000000000001,-6.236000000000001,-3.418,-5.91,-13.082,-7.487,-19.816,-3.8760000000000003,-4.9030000000000005,-9.216000000000001,-23.783,-16.469,-4.9239999999999995,47.861999999999995,19.897000000000002,13.0,4.537,5.605,38.147,12.716,22.785999999999998,6.104,8.657,2.625,-4.191,0.875,16.012,1.6780000000000002,-3.571,22.003,-5.92,-2.94,-5.381,-9.349,0.7120000000000001,3.387,-9.033,-10.061,9.288,-9.542,-13.519,-5.28,-13.092,-5.269,19.847,19.633
206,27.7,30.884,37.506,16.000999999999998,22.42,23.193,15.625,14.679,14.76,-0.895,-1.261,8.545,6.734,7.233,14.353,-32.41,-0.295,2.065,-6.571000000000001,-7.212000000000001,-3.418,-5.422000000000001,-13.57,-7.487,-20.304000000000002,-4.364,-5.88,-10.193,-24.76,-17.445999999999998,-5.9,44.931999999999995,19.897000000000002,12.512,4.537,6.093,38.147,13.204,21.81,6.5920000000000005,8.657,3.113,-3.215,0.875,15.523,1.19,-3.571,22.003,-5.92,-1.963,-5.87,-9.349,0.7120000000000001,3.8760000000000003,-10.01,-10.061,9.288,-10.517999999999999,-14.495999999999999,-5.768,-13.58,-5.269,17.893,17.68
207,28.676,32.349000000000004,39.948,16.977999999999998,23.397,24.17,16.602,16.144000000000002,15.737,0.57,-0.773,9.521,7.222,8.209,13.865,-32.898,-0.295,3.042,-6.571000000000001,-7.7010000000000005,-3.906,-6.399,-14.547,-7.975,-21.281,-5.341,-6.856,-11.658,-26.225,-18.422,-7.853,43.467,20.386,13.0,4.537,8.046,38.635,14.181,22.298000000000002,8.057,9.145,4.0889999999999995,-2.238,1.851,16.5,0.7020000000000001,-4.059,23.468000000000004,-6.409,-1.475,-7.334,-9.349,0.22399999999999998,4.364,-11.963,-11.037,9.776,-11.495,-15.472000000000001,-6.256,-14.557,-5.757999999999999,17.405,16.703
208,30.629,34.302,41.901,17.955,24.862,26.123,18.066,18.097,16.713,2.523,0.203,10.498,8.199,8.209,12.4,-32.41,-0.295,4.506,-7.547999999999999,-7.7010000000000005,-4.395,-6.8870000000000005,-16.012,-8.464,-22.256999999999998,-5.829,-8.321,-13.123,-27.201,-19.887,-9.806000000000001,44.443999999999996,20.386,14.465,6.002000000000001,10.488,39.611999999999995,14.669,24.250999999999998,9.521,10.122,5.066,-1.261,2.8280000000000003,17.476,0.7020000000000001,-4.547,24.933000000000003,-7.385,-1.475,-8.799,-10.325,-0.264,4.852,-13.915999999999999,-11.525,10.264000000000001,-12.96,-17.426,-6.744,-15.533,-6.246,17.405,17.192
209,32.094,36.255,43.365,19.419,26.815,28.076,19.531,20.05,18.178,4.476,1.18,11.963,8.687000000000001,8.209,10.447000000000001,-32.898,-0.295,4.995,-8.036,-8.189,-5.371,-7.375,-16.988,-8.464,-23.234,-5.829,-9.298,-13.610999999999999,-28.178,-20.864,-10.783,45.909,19.897000000000002,16.418,7.4670000000000005,12.929,40.588,15.157,26.693,10.985999999999999,11.097999999999999,5.553999999999999,-0.285,4.781000000000001,18.941,0.7020000000000001,-5.524,26.398000000000003,-7.874,-2.452,-9.776,-11.302,-0.753,5.341,-14.892999999999999,-12.502,11.241,-13.936,-18.402,-7.233,-16.022000000000002,-6.734,18.382,18.168
210,32.583,37.72,43.365,20.884,27.303,29.541,20.02,20.538,19.643,5.452000000000001,2.157,12.450999999999999,9.664,8.209,9.471,-33.385999999999996,0.193,4.995,-8.036,-8.677,-5.371,-7.8629999999999995,-17.476,-8.464,-23.234,-6.805,-9.298,-13.610999999999999,-28.178,-20.864,-10.783,48.35,19.409000000000002,18.372,9.42,13.905999999999999,41.077,15.645,28.158,11.963,12.075,5.553999999999999,-0.773,5.269,20.406,-0.275,-5.524,27.374000000000002,-7.874,-3.428,-9.288,-12.767000000000001,-0.753,5.341,-14.404000000000002,-13.967,11.729000000000001,-13.936,-18.89,-7.721,-16.022000000000002,-7.222,18.382,18.168
211,33.071,37.72,42.876999999999995,22.349,27.791,29.541,20.508000000000003,20.538,20.62,4.9639999999999995,3.133,12.450999999999999,10.152000000000001,8.209,9.471,-34.363,0.193,4.506,-8.036,-9.654,-5.371,-7.8629999999999995,-16.5,-8.464,-22.746,-7.782,-8.321,-12.634,-27.69,-20.864,-9.806000000000001,49.327,19.409000000000002,19.348,10.885,13.905999999999999,41.077,16.134,28.646,11.475,12.562999999999999,5.066,-1.261,5.269,20.406,-1.251,-5.524,27.863000000000003,-7.874,-4.405,-8.311,-13.743,-0.264,4.852,-13.427999999999999,-14.455,11.729000000000001,-13.448,-18.89,-7.721,-15.533,-7.222,18.382,18.168
212,32.583,36.743,42.876999999999995,22.837,27.791,29.053,20.02,19.562,20.62,3.4989999999999997,2.645,11.475,10.152000000000001,7.233,9.959,-34.363,-0.295,3.042,-7.547999999999999,-10.142000000000001,-4.883,-7.8629999999999995,-16.012,-8.952,-22.256999999999998,-7.782,-7.832999999999999,-12.145999999999999,-27.201,-20.375999999999998,-8.83,48.35,20.874000000000002,18.86,10.395999999999999,12.440999999999999,41.077,15.645,28.158,10.498,12.562999999999999,3.6010000000000004,-2.238,4.293,20.894000000000002,-1.74,-5.524,27.374000000000002,-7.874,-4.893,-7.8229999999999995,-12.767000000000001,0.22399999999999998,4.364,-12.450999999999999,-14.455,11.729000000000001,-12.472000000000001,-17.914,-7.233,-15.045,-7.222,18.382,17.68
213,32.094,35.766999999999996,42.388999999999996,20.884,27.303,27.588,19.043,18.097,20.131,1.546,1.18,10.985999999999999,10.152000000000001,5.28,10.447000000000001,-34.363,-0.7829999999999999,2.065,-8.036,-10.142000000000001,-4.395,-7.8629999999999995,-15.523,-8.464,-21.769000000000002,-7.294,-7.832999999999999,-11.658,-26.225,-19.887,-7.853,46.885,22.339000000000002,17.395,8.931000000000001,10.975999999999999,39.611999999999995,13.692,27.180999999999997,9.033,11.587,2.136,-3.7030000000000003,3.3160000000000003,20.406,-1.251,-6.5,26.398000000000003,-7.874,-5.381,-7.8229999999999995,-11.302,0.22399999999999998,3.387,-11.963,-13.479000000000001,11.241,-11.495,-16.937,-6.744,-15.045,-6.734,17.893,17.192
214,31.605999999999998,34.302,42.388999999999996,17.465999999999998,26.815,26.611,18.555,17.12,19.155,-0.895,-0.285,10.01,9.664,3.326,10.447000000000001,-34.363,-1.272,1.088,-8.525,-9.654,-4.395,-7.8629999999999995,-15.523,-7.975,-21.769000000000002,-6.317,-8.321,-11.169,-25.736,-18.910999999999998,-7.853,45.42,23.804000000000002,15.442,7.4670000000000005,9.023,39.124,10.763,26.693,7.568,11.097999999999999,0.6709999999999999,-4.191,2.34,19.43,-1.251,-6.989,25.909000000000002,-7.874,-4.893,-7.8229999999999995,-9.837,0.22399999999999998,3.387,-11.475,-11.525,10.752,-11.007,-16.449,-5.768,-14.557,-6.246,16.917,16.703
215,30.141,32.836999999999996,41.901,14.048,25.35,25.146,18.066,15.655999999999999,17.69,-2.36,-1.75,9.521,9.176,1.3730000000000002,10.447000000000001,-34.363,-1.76,0.6,-8.525,-9.165,-3.906,-7.375,-15.523,-7.487,-20.793000000000003,-4.852,-8.809,-10.193,-25.248,-17.934,-7.365,44.931999999999995,23.315,13.489,6.002000000000001,7.558,38.635,7.832999999999999,25.715999999999998,6.5920000000000005,10.122,0.183,-4.678999999999999,0.875,17.965,-0.763,-7.477,23.956,-7.385,-3.9160000000000004,-7.8229999999999995,-8.372,0.22399999999999998,3.387,-11.963,-10.061,10.264000000000001,-10.03,-15.960999999999999,-4.791,-14.069,-5.269,16.429000000000002,16.215
216,28.188000000000002,31.372,40.924,11.607000000000001,22.909000000000002,23.193,16.602,14.190999999999999,16.225,-3.3369999999999997,-2.238,8.545,8.199,0.397,9.959,-34.851,-1.76,0.6,-8.525,-8.677,-3.906,-6.399,-15.035,-5.534,-19.816,-3.8760000000000003,-8.809,-8.728,-23.783,-16.469,-6.877000000000001,44.443999999999996,21.362,12.024000000000001,6.002000000000001,5.605,39.124,5.88,23.763,5.615,9.633,-0.305,-4.678999999999999,-0.102,16.5,-0.275,-6.989,22.491,-6.897,-3.428,-6.846,-7.395,0.22399999999999998,3.387,-11.475,-9.084,9.776,-9.054,-15.472000000000001,-3.815,-13.58,-4.781000000000001,15.94,15.238
217,25.747,29.419,39.459,11.119000000000002,20.467,21.24,14.16,12.725999999999999,14.272,-3.825,-2.7260000000000004,7.568,6.734,0.885,8.982000000000001,-36.316,-1.272,0.6,-7.547999999999999,-8.189,-3.418,-5.422000000000001,-14.058,-4.069,-18.351,-3.387,-7.832999999999999,-6.775,-22.319000000000003,-14.515999999999998,-6.388,44.443999999999996,17.944000000000003,10.559000000000001,5.513999999999999,4.14,39.124,6.367999999999999,21.322,5.127000000000001,9.145,0.6709999999999999,-4.678999999999999,-1.567,14.547,0.214,-6.0120000000000005,20.05,-5.92,-2.452,-5.381,-6.419,0.22399999999999998,3.387,-10.985999999999999,-7.619,8.799,-7.1,-14.495999999999999,-1.8619999999999999,-12.115,-3.805,14.964,14.75
218,23.794,28.441999999999997,37.994,12.095,18.026,19.287,12.207,12.238,12.319,-3.3369999999999997,-3.215,7.568,5.757999999999999,3.326,8.006,-37.292,-1.272,1.088,-7.06,-7.7010000000000005,-2.441,-3.957,-12.594000000000001,-2.116,-16.886,-3.387,-6.856,-5.31,-20.854,-13.54,-5.412000000000001,43.955,14.038,9.583,4.537,3.6519999999999997,38.635,8.321,19.857,5.127000000000001,8.169,1.6480000000000001,-4.678999999999999,-3.52,12.594000000000001,0.7020000000000001,-5.524,18.097,-5.432,-1.475,-4.893,-5.442,0.22399999999999998,3.387,-10.498,-7.131,7.8229999999999995,-5.636,-13.519,-0.885,-10.651,-2.8280000000000003,13.987,13.774000000000001
219,22.816999999999997,27.954,36.041,13.072000000000001,16.561,18.799,11.23,11.749,10.854000000000001,-2.36,-4.191,7.568,5.269,5.28,6.541,-38.757,-1.76,2.065,-7.547999999999999,-6.236000000000001,-1.953,-3.469,-12.105,-1.6280000000000001,-16.886,-3.387,-6.856,-4.822,-20.365,-13.54,-5.9,43.467,12.573,9.094,2.5839999999999996,4.14,37.659,10.274000000000001,19.368,5.615,7.192,3.113,-5.656000000000001,-4.008,11.617,1.6780000000000002,-6.5,17.12,-5.432,-0.987,-5.381,-4.954,-0.264,3.8760000000000003,-10.985999999999999,-7.131,7.334,-5.147,-13.519,-0.397,-10.162,-2.8280000000000003,13.011,12.797
220,23.305,28.930999999999997,34.576,13.56,17.049,19.287,11.719000000000001,12.725999999999999,10.854000000000001,-0.895,-5.167999999999999,8.057,5.269,6.256,4.588,-40.222,-2.248,2.553,-9.013,-5.747000000000001,-2.441,-3.957,-13.082,-2.6039999999999996,-16.886,-3.8760000000000003,-8.809,-6.287000000000001,-21.342,-15.493,-7.853,43.467,12.085,9.094,0.142,5.605,35.217,10.763,19.368,6.5920000000000005,6.704,4.0889999999999995,-6.632000000000001,-3.031,11.617,1.6780000000000002,-8.453,17.609,-6.409,-0.987,-7.8229999999999995,-5.442,-0.264,3.8760000000000003,-12.939,-8.107999999999999,7.334,-6.124,-14.984000000000002,-0.885,-11.139000000000001,-2.8280000000000003,11.546,11.332
221,24.281999999999996,30.396,34.088,13.072000000000001,18.514,20.752,13.184000000000001,14.190999999999999,11.342,-0.40700000000000003,-6.144,9.033,5.757999999999999,5.768,3.123,-41.687,-3.225,3.042,-10.966,-6.236000000000001,-2.93,-5.422000000000001,-15.035,-4.069,-18.84,-4.852,-12.227,-8.728,-24.272,-18.422,-10.783,42.49100000000001,13.062000000000001,9.583,-1.3219999999999998,6.093,33.264,10.274000000000001,20.345,8.057,6.704,4.578,-7.609,-2.055,12.594000000000001,0.7020000000000001,-10.895,19.562,-7.385,-1.963,-10.752,-7.8839999999999995,-0.753,4.364,-15.869000000000002,-10.549000000000001,8.311,-8.565,-17.914,-2.838,-13.092,-3.805,10.081,9.867
222,25.258000000000003,30.396,35.065,12.095,19.979,21.729,15.137,15.167,12.807,-0.40700000000000003,-6.144,10.01,7.222,3.815,2.635,-43.64,-3.713,3.042,-12.431,-7.7010000000000005,-3.906,-6.8870000000000005,-17.476,-6.51,-21.281,-7.294,-15.645,-11.658,-27.201,-21.351999999999997,-14.200999999999999,41.513999999999996,14.526,10.071,-1.3219999999999998,6.582000000000001,32.288000000000004,8.809,20.345,8.545,7.192,3.6010000000000004,-8.586,-0.59,14.547,-1.251,-13.335999999999999,20.538,-8.85,-3.428,-13.194,-10.325,-0.753,4.364,-19.287,-13.479000000000001,9.288,-11.982999999999999,-21.331999999999997,-5.28,-15.045,-5.269,8.616,8.402999999999999
223,25.747,29.906999999999996,37.018,11.607000000000001,20.467,22.217,16.113,15.655999999999999,13.784,-1.383,-5.656000000000001,10.01,8.199,1.8619999999999999,3.123,-44.617,-3.225,2.553,-12.919,-10.142000000000001,-4.883,-7.8629999999999995,-18.453,-8.464,-23.234,-9.247,-17.11,-14.099,-29.643,-23.794,-16.642,40.538000000000004,14.526,10.559000000000001,-0.34600000000000003,6.093,32.775999999999996,7.345,19.368,8.057,8.169,2.136,-8.097000000000001,-0.59,15.523,-3.693,-14.800999999999998,21.026999999999997,-8.85,-4.893,-14.17,-12.767000000000001,-0.753,4.364,-21.24,-15.92,10.264000000000001,-13.936,-23.285,-7.233,-16.51,-6.246,7.64,7.426
